date,AAL,AAPL,AMGN,AMZN,FB,GOOGL
2011-03-28,23.43704579063,45.036424310261,46.064875529605,169.35,,288.57079038522096
2011-03-29,23.047294474821,45.103251557839,46.747318130044,174.62,,291.7656526188727
2011-03-30,23.30712868536,44.803814083113,47.158533543129,179.42,,291.8208229243204
2011-03-31,22.631559737958,44.788071125751,46.76481665826,180.13,,294.2884402225254
2011-04-01,22.813443685336,44.280762356875,46.441093886257,180.13,,296.8162433084916
2011-04-04,22.70951000112,43.847670386993,47.272273976535,182.94,,294.7498645953605
2011-04-05,21.955990790557,43.552088330397,47.307271032968,185.29,,285.4260829747035
2011-04-06,21.826073685287,43.442851483394,47.272273976535,182.76,,287.9789634722368
2011-04-07,21.410338948424,43.4479920409,47.219778391886,184.91,,290.89797417865014
2011-04-08,20.630836316807,43.059879949195,47.158533543129,184.71,,289.97512543297995
2011-04-11,21.410338948424,42.512410574804,47.517253371564,184.04,,289.57890233021936
2011-04-12,21.955990790557,42.718032875045,47.788480558918,180.48,,286.1884362863441
2011-04-13,21.462305790532,43.197389862481,48.06845701038,182.29,,289.03221475805606
2011-04-14,20.942637369454,42.720603153798,47.97221510519,181.82,,290.15066731394984
2011-04-15,21.020587632616,42.083174023051,48.567165064547,180.01,,266.1716463734649
2011-04-18,21.64418973791,42.647350209337,48.313436405409,178.34,,264.23567020048284
2011-04-19,21.436322369478,43.419718974617,48.278439348977,178.82,,261.57244909205417
2011-04-20,21.150504737885,44.004457390927,49.153365759795,183.87,,263.67895166369266
2011-04-21,21.124521316831,45.069323878299,46.974798996857,185.89,,263.36297627794687
2011-04-25,21.51427263264,45.366576616085,47.849725407675,185.42,,263.33789886637976
2011-04-26,22.865410527443,45.033854031508,49.188362816228,182.3,,267.234928623911
2011-04-27,22.735493422174,44.999155268342,49.713318662719,196.63,,269.7125768867429
2011-04-28,22.787460264282,44.56220788033,49.993295114181,195.07,,269.8179020153249
2011-04-29,23.618929738007,44.996584989589,49.739566455044,195.81,,272.8923926734544
2011-05-02,23.540979474845,44.501806329634,50.203277452778,201.19,,270.1138154718169
2011-05-03,23.956714211708,44.748553089923,50.308268622076,198.45,,267.77158523144743
2011-05-04,24.164581580139,44.924617184505,50.465755376023,199.97,,268.7245268709982
2011-05-05,25.515719474943,44.56220788033,50.23827450921,197.11,,267.9621735593576
2011-05-06,25.177935001242,44.550641625942,50.422009055482,197.6,,268.4787682376404
2011-05-09,24.216548422247,44.671444727333,50.474504640131,200.8,,269.6724530282355
2011-05-10,24.684250001217,44.909195511987,51.008209750731,203.94,,272.1701632203212
2011-05-11,25.957437632859,44.623894570402,51.498168540789,204.38,,268.5540004723418
2011-05-12,24.996051053864,44.539075371553,52.198109669444,206.07,,268.3533811798047
2011-05-13,24.450399211732,43.758995770014,52.906800062208,202.56,,265.59486590742097
2011-05-16,25.82752052759,42.83369541893,52.373094951608,192.51,,260.012634092579
2011-05-17,25.463752632835,43.198675001858,53.274269154751,194.81,,266.0512747979427
2011-05-18,25.125968159134,43.678031989294,53.519248549781,197.09,,265.72526844757004
2011-05-19,26.814890527638,43.762851188144,53.40113348432,198.805,,266.44749790070324
2011-05-20,26.42513921183,43.080442179219,53.248021362427,198.65,,262.8263196704104
2011-05-23,25.983421053913,42.975060750346,52.898050798099,196.22,,259.9975876456387
2011-05-24,25.307852106511,42.691044948138,52.425590536257,193.27,,259.9323863755642
2011-05-25,24.086631316977,43.280923921954,52.355596423392,192.26,,260.6395693817571
2011-05-26,24.03466447487,43.052169112936,52.285602310526,195.0,,259.8671851054897
2011-05-27,23.696880001169,43.361887702674,51.926882482091,194.13,,261.2564737063084
2011-05-31,23.644913159061,44.701002932993,52.968044910965,196.69,,265.32904534480946
2011-06-01,23.489012632737,44.402850597644,52.233106725877,192.395,,263.61375039361815
2011-06-02,23.670896580115,44.478930848733,51.839389841009,193.65,,264.84755904272066
2011-06-03,23.099261316929,44.136826746707,51.34943105095,188.32,,262.34984885063506
2011-06-06,22.215825001096,43.442851483394,51.270687673977,185.69,,261.3367214233232
2011-06-07,22.24180842215,42.671767857491,51.471920748465,187.55,,260.3185785136979
2011-06-08,21.462305790532,42.697470645021,51.576911917763,188.05,,260.3887952660858
2011-06-09,20.890670527346,42.601085191783,51.515667069006,189.68,,259.1650175816102
2011-06-10,21.04657105367,41.882692280316,50.736982563377,186.53,,255.5413316101606
2011-06-13,21.332388685263,41.972652036671,51.086953127705,186.29,,253.14643880550017
2011-06-14,21.228455001047,42.723173432551,51.209442825219,189.96,,254.97207436758686
2011-06-15,21.38435552737,41.991929127319,50.649489922295,185.98,,252.2536829537105
2011-06-16,21.38435552737,41.787591966455,51.043206807164,183.65,,250.95968851684685
2011-06-17,21.826073685287,41.157873671967,50.754481091593,186.37,,243.26092316573946
2011-06-20,22.345742106365,40.523014819973,51.139448712354,187.72,,243.04024194394876
2011-06-21,22.475659211635,41.805583917726,50.894469317324,194.23,,247.26327805185264
2011-06-22,22.033941053718,41.459881425446,50.881345421162,191.63,,244.25649640495433
2011-06-23,23.151228159037,42.567671567994,50.684486978728,194.16,,240.8534916552955
2011-06-24,22.57959289585,41.940523552259,49.905802473099,192.55,,238.1752240999265
2011-06-27,23.77483026433,42.671767857491,50.640740658187,201.25,,242.14748609215914
2011-06-28,23.722863422223,43.085582736725,51.314433994517,202.35,,247.58928440222525
2011-06-29,22.995327632713,42.928795732792,50.553248017105,204.18,,249.55535346908786
2011-06-30,23.151228159037,43.138273451162,51.051956071272,204.49,,253.97399338721527
2011-07-01,23.229178422198,44.11369423793,50.990711222515,209.49,,261.3206718799202
2011-07-05,21.955990790557,44.906625233234,50.67573771462,213.19,,267.0443402960009
2011-07-06,21.670173158963,45.206062707959,50.48325390424,214.19,,268.508861131521
2011-07-07,21.800090264233,45.905178528778,50.666988450512,216.74,,274.14626325181064
2011-07-08,21.332388685263,46.227748512281,50.430758319591,218.28,,266.8186435918967
2011-07-11,20.942637369454,45.493933928297,49.783312775585,212.55,,264.45635142227354
2011-07-12,20.656819737861,45.461805443884,49.783312775585,211.23,,267.8317710192086
2011-07-13,20.526902632591,46.010559957652,49.529584116447,213.5,,269.9633510024142
2011-07-14,19.85133368519,45.978431473239,48.715902554386,210.38,,265.2889214863021
2011-07-15,19.331665264111,46.897306127441,48.16469891557,212.87,,299.735254014905
2011-07-18,18.266345000901,48.038509893778,47.823477615351,211.53,,298.39110475490713
2011-07-19,18.214378158793,48.430477403612,48.35718272595,218.06,,302.2078867954235
2011-07-20,17.9285605272,49.722042477,48.112203330921,215.55,,298.59673952975754
2011-07-21,17.9285605272,49.772162912684,48.545291904276,213.21,,304.43476094258426
2011-07-22,17.668726316661,50.544531677964,48.313436405409,216.52,,310.0721630628739
2011-07-25,16.889223685043,51.212804153746,48.033459953947,213.49,,310.4483242363808
2011-07-26,16.60340605345,51.843807587611,47.858474671784,214.18,,312.2238049753333
2011-07-27,16.057754211318,50.453286782232,47.071040902047,222.518,,304.55011703579305
2011-07-28,15.53808579024,50.354331050241,46.747318130044,223.9,,306.41587645638714
2011-07-29,16.213654737642,50.182122373789,47.858474671784,222.52,,302.779651779154
2011-08-01,15.486118948132,50.987904762858,47.044793109722,221.32,,304.3244203316889
2011-08-02,14.34284842176,49.980355491678,46.642326960746,211.7,,297.11717224729716
2011-08-03,15.330218421809,50.450716503479,46.651076224854,209.96,,301.51575023617085
2011-08-04,14.628666053353,48.49730465119,45.111205741813,201.48,,289.65413456492075
2011-08-05,14.34284842176,48.015377385001,45.601164531871,202.7,,290.41648787656135
2011-08-08,12.913760263795,45.392407917553,43.641329371637,193.7,,273.85536527763196
2011-08-09,15.044400790216,48.065497820684,44.227530066886,205.09,,287.5927713341031
2011-08-10,13.823180000682,46.739233984131,42.232697850219,194.13,,275.35499448934604
2011-08-11,14.238914737544,48.025658500013,43.431347033041,198.36,,281.93530728455966
2011-08-12,14.368831842814,48.448469354883,43.746320540936,202.3,,282.75784638396135
2011-08-15,15.278251579701,49.2735288346,45.146202798246,202.95,,279.47772095098145
2011-08-16,15.512102369186,48.896982997283,45.102456477705,197.68,,270.33449669360766
2011-08-17,14.784566579677,48.891842439777,45.498323562061,195.93,,267.400439540254
2011-08-18,13.901130263843,47.042526876986,45.252006265128,182.52,,253.22167104020153
2011-08-19,13.355478421711,45.754817221727,45.727046766356,178.93,,246.22005773066024
2011-08-22,13.27752815855,45.807507936164,46.017349294884,177.54,,249.85628240789336
2011-08-23,13.849163421736,48.012807106248,47.169762362678,193.55,,260.213253385116
2011-08-24,13.771213158574,48.344373065386,47.723976280778,193.73,,262.45517397921697
2011-08-25,13.199577895388,48.028228778766,47.024611098414,192.03,,260.8251422273538
2011-08-26,13.667279474358,49.295376204,47.574426493354,199.27,,264.2457011651097
2011-08-29,14.420798684922,50.116580265587,48.199016782006,206.53,,270.37462055211506
2011-08-30,14.34284842176,50.11915054434,48.594883866362,210.92,,271.18712868688993
2011-08-31,14.524732369137,49.456018626063,48.740035130627,215.23,,271.31753122703896
2011-09-01,13.74522973752,48.967665662991,48.401348847344,212.54,,267.0744331898814
2011-09-02,13.563345790143,48.07063837819,47.592020585992,210.0,,263.23257373779785
2011-09-06,13.095644211172,48.801882683422,47.961496531392,216.18,,261.8984554424268
2011-09-07,13.537362369089,49.340356082178,48.718042514829,219.9,,267.8418019838354
2011-09-08,13.355478421711,49.367344009084,48.656463190596,217.26,,268.308241838984
2011-09-09,13.043677369064,48.511441184332,47.543636831237,211.39,,263.23758922011126
2011-09-12,12.601959211148,48.827585470952,47.556832400716,216.56,,265.88074839928623
2011-09-13,14.654649474407,49.429030699157,48.304581337834,219.53,,265.57981946048073
2011-09-14,14.914483684946,50.030475927361,48.612477959001,222.57,,266.8587674504041
2011-09-15,15.226284737593,50.500836939162,49.492182590904,226.78,,272.1200083971869
2011-09-16,15.356201842863,51.469832029048,49.888049675261,239.3,,274.18638711031804
2011-09-19,15.07038421127,52.900192155098,49.729702841518,241.69,,274.18137162800457
2011-09-20,15.512102369186,53.134087521622,50.468654732317,233.25,,274.1588019575942
2011-09-21,15.200301316539,52.9657342633,49.298647571885,231.87,,270.43480633987616
2011-09-22,14.888500263892,51.639470426746,48.418942939982,223.23,,261.1361021307862
2011-09-23,15.927837106049,51.95818499212,48.471725217896,223.61,,263.5686110527973
2011-09-26,16.707339737666,51.812964242575,48.762027746424,229.85,,266.76848876876244
2011-09-27,15.875870263941,51.310474746361,49.720905795199,224.21,,270.5050230922641
2011-09-28,15.901853684995,51.021318386647,48.973156858081,229.71,,265.23876666316784
2011-09-29,15.849886842887,50.193688628178,49.06992436759,222.44,,264.56669203316886
2011-09-30,14.290881579652,49.00493470491,48.348566569429,216.23,,258.3174010706413
2011-10-03,12.030323947962,48.141321043898,47.416079659611,211.98,,248.52717959483573
2011-10-04,12.991710526957,47.871441774832,47.811946743968,212.5,,251.72705731080086
2011-10-05,13.433428684873,48.610396916323,49.201880062376,219.498,,253.13139235855988
2011-10-06,13.901130263843,48.49730465119,49.993614231089,221.51,,258.1518901542983
2011-10-07,13.537362369089,47.524454143176,49.500979637223,224.74,,258.3575249291487
2011-10-10,13.849163421736,49.967504097913,50.468654732317,231.32,,269.4166634302508
2011-10-11,15.174317895485,51.442844102141,50.222337435384,235.48,,272.43096830061927
2011-10-12,16.187671316588,51.687020583677,49.826470351028,236.81,,275.0992048913614
2011-10-13,16.369555263965,52.488947554616,50.125569925875,236.15,,280.36044583814424
2011-10-14,15.693986316563,54.232881688535,50.574219288146,246.71,,296.7560575207305
2011-10-17,15.200301316539,53.974568673857,49.650529424647,242.33,,292.10670541618555
2011-10-18,15.642019474456,54.263725033571,50.389481315446,243.88,,296.1692460900598
2011-10-19,14.966450527054,51.228225826265,50.424669500722,231.53,,291.2490579405899
2011-10-20,15.616036053402,50.802844692641,50.380684269127,233.61,,292.7386561876771
2011-10-21,15.252268158647,50.489270684774,51.54189438324,234.78,,296.159215125433
2011-10-24,15.460135527078,52.147100480466,51.858588050725,237.61,,299.13339613729397
2011-10-25,14.550715790191,51.118988979262,49.676920563604,227.15,,292.48286658969243
2011-10-26,14.706616316515,51.482683422813,50.099178786918,198.4,,294.0627435184213
2011-10-27,15.148334474431,52.008305427803,51.075650928331,206.78,,300.26187965781463
2011-10-28,15.434152106024,52.041719051593,50.35429313017,217.32,,300.9991555578881
2011-10-31,14.992433948108,52.019871682192,50.380684269127,213.51,,297.23754382281936
2011-11-01,14.290881579652,50.957061417822,48.858795255934,212.105,,290.22088406633776
2011-11-02,13.719246316466,51.072723961707,48.207813828325,215.62,,293.315436653721
2011-11-03,14.576699211245,51.800112848809,48.999547997038,218.29,,299.6750682271439
2011-11-04,14.290881579652,51.436418405258,48.533304542129,216.48,,298.9929626325181
2011-11-07,14.005063948059,51.370876297057,51.401141642135,217.0,,305.1068355725832
2011-11-08,13.537362369089,52.206216891785,51.022868650417,217.99,,307.11804398026663
2011-11-09,13.121627632226,50.798989274512,50.591813380784,211.22,,301.4054096252756
2011-11-10,12.601959211148,49.506139061747,50.987680465141,210.79,,298.46132150729505
2011-11-11,13.01769394801,49.429030699157,50.89971000195,217.39,,305.11686653721006
2011-11-14,12.939743684849,48.74019599335,50.433466547041,218.93,,307.44906581295265
2011-11-15,12.42007526377,49.970074376666,50.028802416366,217.83,,309.23457751653194
2011-11-16,11.692539474261,49.448307789804,49.516049184319,211.99,,306.68169701899865
2011-11-17,11.432705263722,48.502445208696,49.427643454656,204.52,,301.3652857667681
2011-11-18,11.48467210583,48.185015782699,49.127063973802,197.14,,298.36101186102655
2011-11-21,11.042953947913,47.422928132432,48.596629595823,189.25,,291.3694295161121
2011-11-22,10.523285526835,48.386782664811,49.206629130498,192.34,,290.89797417865014
2011-11-23,10.393368421565,47.163329978377,48.570107876924,188.99,,285.9376621706728
2011-11-25,10.445335263673,46.723812311613,48.313731260901,182.399,,282.37165424582764
2011-11-28,11.094920790021,48.336662229127,49.41880288169,194.15,,295.00565419334526
2011-11-29,11.588605790045,47.961401531187,49.630976632881,188.39,,292.36751049648365
2011-11-30,12.264174737447,49.118026970042,51.195758047919,192.29,,300.62299438438123
2011-12-01,12.835810000633,49.85441183278,51.275323204616,197.13,,307.83525795108636
2011-12-02,12.575975790094,50.081881502422,51.363728934279,196.03,,311.1404607956335
2011-12-05,13.303511579603,50.507262636045,50.8332945563,196.24,,313.7936509394353
2011-12-06,13.641296053304,50.242523924485,51.178076901986,191.99,,312.8507402645114
2011-12-07,14.524732369137,50.003488000455,51.57590268547,195.32,,312.6601519366012
2011-12-08,13.87514684279,50.205254882566,51.633366409751,190.48,,308.97878791854725
2011-12-09,14.602682632299,50.585656138012,51.796917009628,193.03,,314.6813913089115
2011-12-12,14.628666053353,50.356901328994,50.532715075445,189.52,,313.6632483992862
2011-12-13,13.485395526981,49.967504097913,50.771410545536,180.51,,313.78361997480846
2011-12-14,14.524732369137,48.859713955365,50.939381431896,180.21,,309.9919153458592
2011-12-15,14.836533421784,48.699071533302,51.823438728527,181.26,,310.7291912459326
2011-12-16,16.057754211318,48.966380523615,53.08764066271,181.26,,313.94913089115147
2011-12-19,15.148334474431,49.119312109419,53.189307251822,179.33,,311.877736695707
2011-12-20,15.434152106024,50.885093612738,54.068944261971,182.52,,316.16095859137187
2011-12-21,14.992433948108,50.948708011875,55.819377709301,174.35,,313.87891413876355
2011-12-22,14.81055000073,51.219229850629,55.991768882144,179.03,,315.82492127637244
2011-12-23,14.602682632299,51.833526472599,56.305609222448,177.28,,317.5502471921906
2011-12-27,14.031047369113,52.24477107308,56.950971048989,176.27,,321.1162551170358
2011-12-28,13.485395526981,51.74485185562,56.579666984404,173.89,,320.84040358979746
2011-12-29,13.589329211197,52.063566420993,57.233869383911,173.86,,322.1945838144222
2011-12-30,13.173594474334,52.048144748475,56.765319016696,173.1,,323.9500026241209
2012-01-03,13.303511579603,52.848786580038,56.676913287033,179.03,,333.73520861761307
2012-01-04,13.069660790118,53.132802382246,56.367493233212,177.51,,335.17465204156605
2012-01-05,14.21293131649,53.722681356062,56.942130476022,177.61,,330.5252999370211
2012-01-06,14.550715790191,54.284287263595,57.251550529843,182.61,,326.016381337252
2012-01-09,14.862516842838,54.198182925369,56.75647844373,178.56,,312.19371208145276
2012-01-10,14.862516842838,54.392238971221,58.056042669778,179.34,,312.5347648787656
2012-01-11,15.356201842863,54.303564354242,58.701404496319,178.9,,313.94913089115147
2012-01-12,15.719969737617,54.154488186568,59.709229814478,175.93,,315.79482838249186
2012-01-13,15.512102369186,53.95143616508,59.762273252276,178.42,,313.46262910674926
2012-01-17,15.278251579701,54.579869320191,60.177780181693,181.66,,315.26318725726884
2012-01-18,15.693986316563,55.14661578523,61.194446072819,189.44,,317.43489109898184
2012-01-19,16.26562157975,54.971836830025,61.123721489088,194.45,,320.7752023197229
2012-01-20,16.551439211343,54.014407994529,61.50386612664,190.93,,293.9022480843917
2012-01-23,16.26562157975,54.928013577286,59.92140356567,186.09,,293.6665204156607
2012-01-24,16.655372895558,54.02854452767,60.283867057289,187.0,,291.36441403379865
2012-01-25,19.539532632543,57.402035390997,61.185605499853,187.8,,285.6267022672405
2012-01-26,20.396985527322,57.141152097567,60.186620754659,193.316,,284.9295502256744
2012-01-27,21.254438422101,57.481714032341,60.416475651783,195.37,,290.8879432140233
2012-01-30,22.137874737934,58.218098895078,60.407635078817,192.15,,289.739397764249
2012-01-31,21.930007369503,58.664042258726,60.054012160165,194.44,,290.95314448409783
2012-02-01,23.125244737983,58.626773216807,61.74256159673,179.46,,291.31425921066443
2012-02-02,23.696880001169,58.489263303521,61.548068991471,181.72,,293.4608856408103
2012-02-03,25.048017895972,59.075286859207,61.247489510617,187.68,,299.0882567964732
2012-02-06,23.77483026433,59.626611651728,61.106040343156,183.14,,305.4880122284035
2012-02-07,24.008681053816,60.25118938871,61.150243207987,184.19,,304.3244203316889
2012-02-08,23.644913159061,61.260023799267,60.168939608727,185.48,,305.8691888842238
2012-02-09,23.281145264306,63.379218631125,59.090389706836,184.98,,306.67668153668524
2012-02-10,22.995327632713,63.411347115537,59.550099501085,185.54,,303.8930888527343
2012-02-13,23.852780527492,64.591105063169,60.610968257042,191.59,,307.04782722787866
2012-02-14,23.385078948522,65.472710675452,60.291027662137,191.3,,305.82404954340296
2012-02-15,23.099261316929,63.957531350552,60.344351094621,184.47,,303.7175469717644
2012-02-16,23.644913159061,64.540984627486,61.224187730611,179.93,,304.1990332738533
2012-02-17,23.125244737983,64.529418373097,60.237704229653,182.5,,303.2561225989293
2012-02-21,20.500919211537,66.165400799389,59.26899520619,182.26,,307.95061404429515
2012-02-22,20.007234211513,65.932790572241,59.357867593664,180.58,,304.91123176235965
2012-02-23,18.863963685141,66.36331226337,59.846665724769,178.89,,303.99339849900286
2012-02-24,18.162411316685,67.136966168027,60.193268035916,179.13,,305.8942662957909
2012-02-27,18.188394737739,67.567487859156,59.935538112242,178.53,,305.5983528392988
2012-02-28,19.25371500095,68.807647357484,60.566532063305,183.8,,310.1524107798887
2012-02-29,19.25371500095,69.711100339167,60.442110720842,179.69,,310.0821940275008
2012-03-01,19.25371500095,69.971983632598,60.068846693453,180.04,,312.1636191875721
2012-03-02,19.825350264136,70.06322852833,60.193268035916,179.3,,311.5868387215283
2012-03-05,18.162411316685,68.51849099777,59.748906098548,180.26,,308.07600110213076
2012-03-06,17.876593685092,68.145800578584,59.135686624979,181.09,,303.416618032959
2012-03-07,17.954543948254,68.201061571773,59.500063413621,183.77,,304.3394667786291
2012-03-08,18.084461053523,69.653269067225,60.255478707148,187.64,,304.5099931772856
2012-03-09,18.266345000901,70.061943388953,60.442110720842,184.32,,301.0543258633358
2012-03-12,17.902577106146,70.939693583107,60.459885198337,183.39,,303.511912196914
2012-03-13,18.084461053523,73.008767979281,61.241962208105,184.59,,309.8464663587698
2012-03-14,18.422245527224,75.769247360015,60.664291689526,182.26,,308.94869502466673
2012-03-15,19.695433158866,75.252621330659,60.664291689526,184.43,,311.5266529337672
2012-03-16,18.578146053548,75.253906470036,59.882214679758,185.05,,313.4877065183164
2012-03-19,18.682079737763,77.249727921749,60.477659675832,185.52,,317.9715477065183
2012-03-20,19.955267369405,77.874305658731,60.059959454706,192.33,,317.7257890731605
2012-03-21,19.825350264136,77.42964743446,59.588935801095,191.73,,320.9808370945733
2012-03-22,19.045847632518,77.023543391484,59.206784534958,192.4,,324.0252348588223
2012-03-23,19.617482895704,76.600732536614,59.242333489948,195.04,,322.28987797837726
2012-03-26,20.085184474675,78.005389875134,60.006636022221,202.87,,325.6703130576257
2012-03-27,19.643466316758,78.969244407513,60.264365945895,205.44,,324.51173664322454
2012-03-28,20.241085000998,79.372778171736,60.148831842179,201.16,,328.895268185158
2012-03-29,20.500919211537,78.375510015568,59.828891247274,204.61,,325.20888868479057
2012-03-30,19.72141657992,77.050531318391,60.406561765853,202.51,,321.6127878660649
2012-04-02,19.409615527273,79.502577248763,60.530983108316,198.05,,324.46158182009026
2012-04-03,20.111167895729,80.876391242248,60.371012810863,199.66,,322.3049244253175
2012-04-04,20.422968948376,80.232536414618,60.299914900884,193.99,,318.55835913718903
2012-04-05,20.215101579944,81.436712010404,60.45099795959,194.39,,317.1389776424898
2012-04-09,20.137151316783,81.764422551413,59.562274084853,191.87,,316.39668626010285
2012-04-10,19.409615527273,80.763298977115,58.824633268822,186.98,,314.40052429935974
2012-04-11,19.799366843082,80.475427756778,59.304544161179,187.97,,318.9646132045765
2012-04-12,20.500919211537,80.034624950637,59.473401697379,190.69,,326.5129140862811
2012-04-13,20.371002106268,77.780490484246,58.29139894398,188.46,,313.2670252965257
2012-04-16,21.124521316831,74.554790649217,58.886843940053,185.5,,303.97333656974916
2012-04-17,21.254438422101,78.354947785544,59.855552963516,188.39,,305.72875537944793
2012-04-18,21.306405264209,78.180168830339,59.677808188569,191.07,,304.6654731290018
2012-04-19,24.710233422271,75.494227533442,59.660033711074,191.1,,300.57785504356036
2012-04-20,24.268515264355,73.635915995015,60.850923703221,189.98,,298.9528387740107
2012-04-23,23.463029211683,73.471418154823,60.690953405769,188.24,,299.72522305027815
2012-04-24,24.190565001193,72.003788986853,60.993119523179,190.33,,301.5659050593051
2012-04-25,24.944084211757,78.393501966839,62.379528767768,194.42,,305.80398761414926
2012-04-26,25.463752632835,78.097919910243,62.91276309261,195.99,,308.68788994436864
2012-04-27,26.788907106584,77.493904403285,63.668178386136,226.85,,308.4421313110108
2012-04-30,26.658990001315,75.049569309172,63.197154732526,231.9,,303.3614477275113
2012-05-01,26.399155790776,74.811818524518,62.823890705137,230.04,,303.1507974703474
2012-05-02,26.658990001315,75.306597184473,63.25047816501,230.25,,304.5701789650467
2012-05-03,27.828243948741,74.771979203846,63.019409957579,229.45,,306.4560003148945
2012-05-04,27.802260527687,72.642503256977,62.006264740379,223.99,,299.4092476645324
2012-05-07,28.841597369843,73.186117213238,61.864068920421,225.16,,304.715627952136
2012-05-08,28.633730001412,73.019049094293,62.832777943884,223.9,,307.34374068437074
2012-05-09,28.036111317172,73.147563031943,61.872956159168,222.98,,305.518105122284
2012-05-10,28.399879211927,73.319771708395,62.290656380295,226.69,,307.7800876456387
2012-05-11,29.41323263303,72.830133605946,62.903875853863,227.68,,303.55203605542147
2012-05-14,29.205365264598,71.739050275293,62.708356601421,222.93,,302.9351317308702
2012-05-15,28.919547633005,71.090054890158,63.137131689294,224.39,,306.50113965571535
2012-05-16,28.919547633005,70.178248502527,63.405116119214,224.06,,315.43872913823867
2012-05-17,26.477106053937,68.127808627313,63.012072288664,218.36,,312.4896255379448
2012-05-18,26.139321580237,68.161222251102,61.770411096699,213.85,38.2318,301.12955809803714
2012-05-21,27.828243948741,72.132302924504,61.92226894032,218.11,34.03,308.00578434974284
2012-05-22,27.594393159256,71.57840785323,61.556023552762,215.33,31.0,301.33017739057414
2012-05-23,28.581763159304,73.324912265901,61.082584393236,217.28,32.0,305.67358507400024
2012-05-24,31.595840001558,72.651499232612,61.725747025045,215.24,33.03,302.7646053322137
2012-05-25,31.959607896313,72.262102001531,61.681082953392,212.89,31.91,296.6808252860292
2012-05-29,32.791077370038,73.544671099284,61.886537682998,214.75,28.84,298.09017581610163
2012-05-30,32.972961317416,74.431417269072,62.163454927249,209.23,28.19,295.02571612259896
2012-05-31,34.350082633273,74.246357198856,62.100925226934,212.91,29.6,291.3293056576047
2012-06-01,32.843044212146,72.095033882585,60.519817090403,208.22,27.72,286.3740091319408
2012-06-04,29.049464738275,72.519129876832,61.368434451818,214.57,26.9,290.19079117245724
2012-06-05,30.192735264647,72.331499527862,61.140647686385,213.21,25.869,286.0881266400756
2012-06-06,30.60847000151,73.440574809787,62.511834686146,217.64,26.81,291.1838566705154
2012-06-07,29.309298948814,73.473988433576,61.725747025045,218.8,26.31,290.01023380917394
2012-06-08,31.569856580504,74.57920829737,61.52029229544,218.48,27.1,291.1236708827543
2012-06-11,29.517166317245,73.403305767868,60.555548347725,216.5,27.005,285.1301695182114
2012-06-12,29.699050264623,74.044590316744,61.296971937172,216.42,27.4,283.4249055316469
2012-06-13,31.102155001534,73.530534566142,61.475628223786,214.73,27.27,281.4136971239635
2012-06-14,32.427309475283,73.449570785422,62.904878516696,214.45,28.29,280.39053873202477
2012-06-15,31.258055527857,73.783707023314,63.682033363466,218.35,30.014,283.1289920751548
2012-06-18,32.479276317391,75.280894396943,64.334128809606,222.66,31.41,286.3088078618663
2012-06-19,32.99894473847,75.490372115313,65.227410242674,224.03,31.911,291.66534297260415
2012-06-20,33.856397633249,75.275882353374,65.021955513069,223.02,31.6,289.64911908260734
2012-06-21,34.999668159621,74.238646362597,64.00361467937,220.575,31.84,283.4800758370946
2012-06-22,34.220165528003,74.807963106388,64.727172640156,222.16,33.05,286.6247832476121
2012-06-25,32.8690276332,73.351257623119,63.766895099607,220.07,32.06,281.2180933137399
2012-06-26,33.46664631744,73.513185184559,63.833891207087,225.61,33.1,283.21425527448304
2012-06-27,34.583933422758,73.831257180244,64.64677731118,225.62,32.23,285.5314081032854
2012-06-28,34.817784212243,73.130856220049,63.798159949765,221.31,31.36,283.02868242888627
2012-06-29,34.635900264866,75.052139587925,65.129149285037,228.35,31.095,290.93308255484413
2012-07-02,35.207535528052,76.147078336707,66.424407362987,229.32,30.771,291.13370184738113
2012-07-03,34.324099212219,77.03253936712,67.139032509441,229.53,31.2,294.82509683006197
2012-07-05,34.999668159621,78.38579113058,66.397608919994,227.06,31.47,298.88262202162275
2012-07-06,36.039005001777,77.864024543719,65.968833832122,225.05,31.73,293.8972326020783
2012-07-09,35.051635001729,78.8934211843,66.817451193537,225.05,32.17,293.9122790490186
2012-07-10,36.142938685993,78.163462018444,66.933577779836,219.5,31.47,291.7506061719324
2012-07-11,36.688590528125,77.677679334125,67.969784242195,218.37,30.97,286.47933426052276
2012-07-12,36.298839212317,76.966997258918,67.719665440936,215.36,30.81,286.1232350162696
2012-07-13,37.546043422904,77.747076860457,68.746939088965,218.39,30.72,289.15258633357826
2012-07-16,36.610640264963,77.996393899499,69.019389926051,216.01,28.245,288.3501091634302
2012-07-17,36.558673422856,78.000249317628,70.354845668489,216.93,28.09,289.25791146216017
2012-07-18,34.869751054351,77.912859840026,71.123067700928,217.47,29.11,291.27915083447044
2012-07-19,32.479276317391,78.948682177489,71.136466922424,226.17,29.0,297.4481940799832
2012-07-20,31.20608868575,77.660972522231,69.470497049751,228.29,28.76,306.35569066862604
2012-07-23,31.387972633127,77.600570971535,69.256109505814,226.01,28.75,308.70795187362233
2012-07-24,30.114785001485,77.226595412972,68.22436945062,223.04,28.45,304.7256589167629
2012-07-25,28.971514475113,73.89165873094,69.640220522034,217.05,29.34,304.93630917392676
2012-07-26,29.075448159329,73.880092476551,70.83275123518,220.01,26.845,307.62962317623595
